 280000 , 305030 ,-25030 , 195301.7992 , 109728.2008 , 35.97292095859 ,"06/09/2021","41644", 402270 ,"Parts","J","02110","Geita Gold Mining Limited", 4 ,"J4870260050","F","A","M", 2918727 ,"01"
 275000 , 237655.5 , 37344.5 , 173959.7402 , 63695.7598 , 26.80171921121 ,"06/09/2021","41644", 402270 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J0449560070","F","A","M", 2918726 ,"01"
 102000 , 91274 , 10726 , 76502.176 , 14771.824 , 16.18404364879 ,"06/09/2021","36867", 402350 ,"Parts","J","02416","Tcl Services Limited", 2 ,"J9011714072","F","A","A", 2917233 ,"01"
 68700 , 68596.5 , 103.5 , 33895.964 , 34700.536 , 50.58645266158 ,"06/09/2021","41642", 402269 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J9933211260","F","A","M", 2918674 ,"01"
 93700 , 95880 ,-2180 , 51971.1158 , 43908.8842 , 45.7956656237 ,"06/09/2021","41642", 402269 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J9091602211","F","A","M", 2918673 ,"01"
 68700 , 68596.5 , 103.5 , 33895.964 , 34700.536 , 50.58645266158 ,"06/09/2021","41641", 402268 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J9933211260","F","A","M", 2918666 ,"01"
 93700 , 95880 ,-2180 , 51971.1158 , 43908.8842 , 45.7956656237 ,"06/09/2021","41641", 402268 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J9091602211","F","A","M", 2918665 ,"01"
 68700 , 68596.5 , 103.5 , 33895.964 , 34700.536 , 50.58645266158 ,"06/09/2021","41640", 402267 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J9933211260","F","A","M", 2918659 ,"01"
 93700 , 95880 ,-2180 , 51971.1158 , 43908.8842 , 45.7956656237 ,"06/09/2021","41640", 402267 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J9091602211","F","A","M", 2918658 ,"01"
 244900 , 292669 ,-47769 , 129519.1364 , 163149.8636 , 55.74552262112 ,"06/09/2021","41637", 402266 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J04465YZZF6","F","A","M", 2918653 ,"01"
 838000 , 293576.6 , 544423.4 , 266887.85 , 26688.75 , 9.09089825279 ,"06/09/2021","41635", 402221 ,"Parts","J","02438","Toyota Tanzania Ltd- Mbeya", 20 ,"J90915YZZD2","B","H","H", 2918647 ,"01"
 803000 , 448449.4 , 354550.6 , 407681.245 , 40768.155 , 9.09091527383 ,"06/09/2021","41635", 402221 ,"Parts","J","02438","Toyota Tanzania Ltd- Mbeya", 10 ,"J9091530002","B","H","H", 2918646 ,"01"
 39000 , 24849.2 , 14150.8 , 24849.2004 ,-0.0004 ,-1.609709769329E-06 ,"06/09/2021","41633", 402220 ,"Parts","J","02326","Kariakoo Non VSB Current a/c", 1 ,"J049420K070","B","I","I", 2918625 ,"01"
 150000 , 120613.44 , 29386.56 , 120613.4796 ,-0.0396 ,-3.283216198792E-05 ,"06/09/2021","41633", 402220 ,"Parts","J","02326","Kariakoo Non VSB Current a/c", 12 ,"J9038918002","B","I","I", 2918624 ,"01"
 295000 , 265500 , 29500 , 149429.8745 , 116070.1255 , 43.7175613936 ,"06/09/2021","41609", 402217 ,"Parts","J","10457","Pyarali G.Merali Ltd", 1 ,"J8535560220","R","A","A", 2918606 ,"01"
 121110 , 108999 , 12111 , 44163.6232 , 64835.3768 , 59.48254277562 ,"06/09/2021","41609", 402217 ,"Parts","J","10457","Pyarali G.Merali Ltd", 1 ,"J8530160062","R","A","A", 2918605 ,"01"
 455000 , 409500 , 45500 , 279788.8125 , 129711.1875 , 31.675503663 ,"06/09/2021","41609", 402217 ,"Parts","J","10457","Pyarali G.Merali Ltd", 1 ,"J8520860110","R","A","A", 2918604 ,"01"
 350000 , 245000 , 105000 , 199171.1776 , 45828.8224 , 18.70564179592 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 2 ,"J486550K080","D","E","E", 2918574 ,"01"
 214800 , 150360 , 64440 , 118720.2154 , 31639.7846 , 21.04268728385 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 2 ,"J4504609800","D","E","E", 2918573 ,"01"
 275000 , 192500 , 82500 , 157071.3521 , 35428.6479 , 18.40449241558 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 1 ,"J815600K281","D","E","E", 2918572 ,"01"
 202000 , 141400 , 60600 , 119444.0478 , 21955.9522 , 15.52754752475 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 2 ,"J486540K080","D","E","E", 2918571 ,"01"
 300000 , 210000 , 90000 , 173929.5971 , 36070.4029 , 17.17638233333 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 1 ,"J0449560080","D","E","E", 2918570 ,"01"
 680000 , 476000 , 204000 , 379589.9322 , 96410.0678 , 20.25421592437 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 2 ,"J455030K130","D","E","E", 2918569 ,"01"
 211400 , 147980 , 63420 , 99471.1701 , 48508.8299 , 32.78066623868 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 1 ,"J314200K030","D","E","E", 2918568 ,"01"
 600000 , 420000 , 180000 , 369464.7652 , 50535.2348 , 12.0321987619 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 4 ,"J0437160070","D","E","E", 2918567 ,"01"
 236000 , 165200 , 70800 , 143304.2216 , 21895.7784 , 13.2541031477 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 4 ,"J486320K040","D","E","E", 2918566 ,"01"
 17000 , 11900 , 5100 , 9775.8983 , 2124.1017 , 17.84959411765 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 1 ,"J9038135001","D","E","E", 2918565 ,"01"
 140000 , 98000 , 42000 , 79667.2251 , 18332.7749 , 18.70691316327 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 1 ,"J9036433011","D","E","E", 2918564 ,"01"
 130000 , 91000 , 39000 , 80871.6298 , 10128.3702 , 11.13007714286 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 2 ,"J9036620003","D","E","E", 2918563 ,"01"
 530500 , 371350 , 159150 , 287184.449 , 84165.551 , 22.66475050491 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 5 ,"J2339064480","D","E","E", 2918562 ,"01"
 375000 , 262500 , 112500 , 215345.6925 , 47154.3075 , 17.96354571429 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 5 ,"J233900L041","D","E","E", 2918561 ,"01"
 350000 , 245000 , 105000 , 177371.7416 , 67628.2584 , 27.60337077551 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 2 ,"J1780161030","D","E","E", 2918560 ,"01"
 800000 , 560000 , 240000 , 462249.557 , 97750.443 , 17.45543625 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 10 ,"J2339051070","D","E","E", 2918559 ,"01"
 587500 , 411250 , 176250 , 246650.268 , 164599.732 , 40.02425094225 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 5 ,"J87139YZZ25","D","E","E", 2918558 ,"01"
 180500 , 126350 , 54150 , 65495.9365 , 60854.0635 , 48.16308943411 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 5 ,"J04152YZZD4","D","E","E", 2918557 ,"01"
 81100 , 56770 , 24330 , 51436.5463 , 5333.4537 , 9.394845340849 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 1 ,"J178010C020","D","E","E", 2918556 ,"01"
 380000 , 266000 , 114000 , 221862.3012 , 44137.6988 , 16.59311984962 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 4 ,"J178010L040","D","E","E", 2918555 ,"01"
 838000 , 586600 , 251400 , 266204.656 , 320395.344 , 54.61904943744 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 20 ,"J90915YZZD4","D","E","E", 2918554 ,"01"
 401500 , 281050 , 120450 , 203840.6225 , 77209.3775 , 27.47175858388 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 5 ,"J9091530002","D","E","E", 2918553 ,"01"
 675000 , 472500 , 202500 , 339838.545 , 132661.455 , 28.0764984127 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 5 ,"J1780151020","D","E","E", 2918552 ,"01"
 475000 , 332500 , 142500 , 279079.9675 , 53420.0325 , 16.06617518797 ,"06/09/2021","41612", 402227 ,"Parts","J","00306","Action Auto Garage - Morogoro", 5 ,"J233900L070","D","E","E", 2918551 ,"01"
 1834000 , 1302744 , 531256 , 1238532.68 , 64211.32 , 4.928928477122 ,"06/09/2021","36867", 402350 ,"Parts","J","02416","Tcl Services Limited", 4 ,"J0443460080","F","A","A", 2917741 ,"01"
 78000 , 56285 , 21715 , 51168.174 , 5116.826 , 9.090922981256 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 20 ,"J90385T0014","B","B","B", 2918479 ,"01"
 150000 , 91007.02 , 58992.98 , 82733.6482 , 8273.3718 , 9.090916063398 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 2 ,"J049430K110","B","B","B", 2918478 ,"01"
 1218300 , 711643.02 , 506656.98 , 646948.2003 , 64694.8197 , 9.090909048753 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 3 ,"J044950K120","B","B","B", 2918477 ,"01"
 984000 , 681333 , 302667 , 619393.6448 , 61939.3552 , 9.090907852695 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 2 ,"J4243160290","B","B","B", 2918476 ,"01"
 687000 , 372280 , 314720 , 338436.369 , 33843.631 , 9.090907650156 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 10 ,"J9933211260","B","B","B", 2918475 ,"01"
 110000 , 84589.41 , 25410.59 , 76899.4631 , 7689.9469 , 9.090909724988 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 1 ,"J1354067020","B","B","B", 2918474 ,"01"
 371700 , 223919.07 , 147780.93 , 203562.7806 , 20356.2894 , 9.090913694845 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 3 ,"J1356809131","B","B","B", 2918473 ,"01"
 40000 , 19950.7 , 20049.3 , 18136.998 , 1813.702 , 9.09091911562 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 10 ,"J90385T0017","B","B","B", 2918471 ,"01"
 32000 , 19033.2 , 12966.8 , 17302.953 , 1730.247 , 9.090678393544 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 10 ,"J991321121075","B","B","B", 2918470 ,"01"
 702660 , 470868.68 , 231791.32 , 428062.44 , 42806.24 , 9.090908318642 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 4 ,"J4881060051","B","B","B", 2918469 ,"01"
 81000 , 56192.3 , 24807.7 , 51083.949 , 5108.351 , 9.090838068561 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 10 ,"J9913212050","B","B","B", 2918468 ,"01"
 173600 , 138632.46 , 34967.54 , 126029.505 , 12602.955 , 9.090912041812 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 2 ,"J043750K012","B","B","B", 2918467 ,"01"
 750000 , 536483.88 , 213516.12 , 487712.6133 , 48771.2667 , 9.090910000875 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 3 ,"J044950K160","B","B","B", 2918466 ,"01"
 1020000 , 755043.42 , 264956.58 , 686403.1128 , 68640.3072 , 9.090908599667 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 6 ,"J15613EV024","B","B","B", 2918465 ,"01"
 514200 , 335730.14 , 178469.86 , 305209.2178 , 30520.9222 , 9.090909204637 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 1 ,"J312500K060","B","B","B", 2918464 ,"01"
 2200000 , 1305787.8 , 894212.2 , 1187079.802 , 118707.998 , 9.090910330147 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 4 ,"J4851069365","B","B","B", 2918463 ,"01"
 195300 , 126197.91 , 69102.09 , 114725.3728 , 11472.5372 , 9.09090903328 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 1 ,"J1350567042","B","B","B", 2918462 ,"01"
 118000 , 113169.46 , 4830.54 , 102881.3348 , 10288.1252 , 9.09090243958 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 2 ,"J4320460032","B","B","B", 2918461 ,"01"
 78600 , 31122.18 , 47477.82 , 28292.9034 , 2829.2766 , 9.090868955838 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 3 ,"J04152YZZD6","B","B","B", 2918460 ,"01"
 1999000 , 1115311.4 , 883688.6 , 1013919.485 , 101391.915 , 9.090906360322 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 10 ,"J0446660080","B","B","B", 2918459 ,"01"
 2951100 , 1735727.94 , 1215372.06 , 1577934.5112 , 157793.4288 , 9.090907921895 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 9 ,"J0446560280","B","B","B", 2918458 ,"01"
 2730000 , 1950342.59 , 779657.41 , 1773038.7234 , 177303.8666 , 9.090908823357 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 7 ,"J044650K360","B","B","B", 2918457 ,"01"
 110400 , 69444.84 , 40955.16 , 63131.6658 , 6313.1742 , 9.090919066125 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 6 ,"J0888980089","B","B","B", 2918456 ,"01"
 214400 , 131344.16 , 83055.84 , 119403.7908 , 11940.3692 , 9.090902252525 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 2 ,"J2339030180","B","B","B", 2918455 ,"01"
 2400000 , 1525423.5 , 874576.5 , 1386748.671 , 138674.829 , 9.090906820303 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 30 ,"J2339051070","B","B","B", 2918454 ,"01"
 1299600 , 518727.96 , 780872.04 , 471570.7428 , 47157.2172 , 9.090934138195 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 36 ,"J04152YZZD4","B","B","B", 2918453 ,"01"
 2053100 , 719262.67 , 1333837.33 , 653875.2325 , 65387.4375 , 9.09089825279 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 49 ,"J90915YZZD2","B","B","B", 2918452 ,"01"
 544700 , 190336.38 , 354363.62 , 173033.0264 , 17303.3536 , 9.090933430593 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 13 ,"J90915YZZD4","B","B","B", 2918451 ,"01"
 4898300 , 2735541.34 , 2162758.66 , 2486855.5945 , 248685.7455 , 9.09091527383 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 61 ,"J9091530002","B","B","B", 2918450 ,"01"
 540000 , 299057.92 , 240942.08 , 271870.836 , 27187.084 , 9.090909212503 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 4 ,"J1780151020","B","B","B", 2918449 ,"01"
 2470000 , 1596337.34 , 873662.66 , 1451215.831 , 145121.509 , 9.090904871022 ,"06/09/2021","41607", 402228 ,"Parts","J","00361","Toyota Tanzania Limited - Arusha Branch", 26 ,"J233900L070","B","B","B", 2918448 ,"01"
 3696700 , 3494506.4 , 202193.6 , 2867863.16 , 626643.24 , 17.93223901378 ,"06/09/2021","41605", 402207 ,"Parts","J","02128","Action Auto Garage - Dodoma", 1 ,"J1110154150","D","E","E", 2918434 ,"01"
-3696700 ,-4280334.8 , 583634.8 ,-2867863.16 ,-1412471.64 , 32.9990925009 ,"06/09/2021","41605", 52215 ,"Parts","J","02128","Action Auto Garage - Dodoma",-1 ,"J1110154150","D","E","E", 2918428 ,"01"
 900000 , 909849.5 ,-9849.5 , 621464.0034 , 288385.4966 , 31.69595593557 ,"06/09/2021","41666", 402282 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J4775060120","F","A","M", 2918948 ,"01"
 999000 , 909849.5 , 89150.5 , 566814.3468 , 343035.1532 , 37.70240607925 ,"06/09/2021","41666", 402282 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J4773060120","F","A","M", 2918949 ,"01"
 606100 , 638941.5 ,-32841.5 , 416556.262 , 222385.238 , 34.80525807136 ,"06/09/2021","41666", 402282 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J4773060110","F","A","M", 2918950 ,"01"
 700000 , 703825 ,-3825 , 433060.0291 , 270764.9709 , 38.47049634497 ,"06/09/2021","41666", 402282 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J4775060110","F","A","M", 2918951 ,"01"
 2886100 , 3106136 ,-220036 , 2449476.2601 , 656659.7399 , 21.14072725405 ,"06/09/2021","41666", 402282 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J482106A100","F","A","M", 2918952 ,"01"
 92200 , 102389.5 ,-10189.5 , 57544.8127 , 44844.6873 , 43.79813096069 ,"06/09/2021","41666", 402282 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J4804760090","F","A","M", 2918953 ,"01"
 117600 , 113575.5 , 4024.5 , 70005.4167 , 43570.0833 , 38.36222010909 ,"06/09/2021","41666", 402282 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J4804660100","F","A","M", 2918954 ,"01"
 360000 , 348505 , 11495 , 207673.935 , 140831.065 , 40.41005580982 ,"06/09/2021","41666", 402282 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J0448460120","F","A","M", 2918955 ,"01"
 380000 , 375013 , 4987 , 242372.1634 , 132640.8366 , 35.36966361166 ,"06/09/2021","41666", 402282 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J0448360200","F","A","M", 2918956 ,"01"
 2290100 , 2372607 ,-82507 , 1072543.9111 , 1300063.0889 , 54.79470847469 ,"06/09/2021","41667", 402283 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J2706017171","F","A","M", 2918961 ,"01"
 47000 , 33887 , 13113 , 23066.808 , 10820.192 , 31.93021512674 ,"06/09/2021","41668", 402284 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J9031035010","F","A","M", 2918973 ,"01"
 246800 , 198904 , 47896 , 147911.7774 , 50992.2226 , 25.63659986727 ,"06/09/2021","41668", 402284 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J9036845087","F","A","M", 2918974 ,"01"
 118000 , 112659 , 5341 , 103363.5712 , 9295.4288 , 8.250942046352 ,"06/09/2021","41668", 402284 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J4320460032","F","A","M", 2918975 ,"01"
 99800 , 92261 , 7539 , 60937.578 , 31323.422 , 33.9508806538 ,"06/09/2021","41668", 402284 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J9031162001","F","A","M", 2918976 ,"01"
 260000 , 241110 , 18890 , 161910.8344 , 79199.1656 , 32.8477315748 ,"06/09/2021","41668", 402284 ,"Parts","J","02110","Geita Gold Mining Limited", 4 ,"J9036620003","F","A","M", 2918977 ,"01"
 280000 , 245481 , 34519 , 159334.4502 , 86146.5498 , 35.09296026984 ,"06/09/2021","41668", 402284 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J9036433011","F","A","M", 2918978 ,"01"
 380000 , 375013 , 4987 , 242372.1634 , 132640.8366 , 35.36966361166 ,"06/09/2021","41668", 402284 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J0448360200","F","A","M", 2918979 ,"01"
 148500 , 113152.5 , 35347.5 , 94846.671 , 18305.829 , 16.17801551004 ,"06/09/2021","41668", 402284 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J4504569075","F","A","M", 2918980 ,"01"
 175800 , 135266 , 40534 , 249035.4858 ,-113769.4858 ,-84.1079693345 ,"06/09/2021","41668", 402284 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J4504469135","F","A","M", 2918981 ,"01"
 4733600 , 4910184 ,-176584 , 3784726.4774 , 1125457.5226 , 22.9208828549 ,"06/09/2021","41668", 402284 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J482106A020","F","A","M", 2918982 ,"01"
 197500 , 197500 , 0 , 130150.5533 , 67349.4467 , 34.10098567089 ,"06/09/2021","41573", 402238 ,"Parts","J","11912","Shopper's Super Market", 1 ,"J3123060260","R","A","A", 2919042 ,"01"
 575600 , 575600 , 0 , 352399.4277 , 223200.5723 , 38.7770278492 ,"06/09/2021","41573", 402238 ,"Parts","J","11912","Shopper's Super Market", 1 ,"J3125060472","R","A","A", 2919043 ,"01"
 619400 , 619400 , 0 , 390906.8895 , 228493.1105 , 36.88942694543 ,"06/09/2021","41573", 402238 ,"Parts","J","11912","Shopper's Super Market", 1 ,"J3121060300","R","A","A", 2919044 ,"01"
 85000 , 85000 , 0 , 54120.1322 , 30879.8678 , 36.32925623529 ,"06/09/2021","41678", 402239 ,"Parts","J","16520","Ferdinand  Gration Kyamwangire", 1 ,"J0888681015","R","A","A", 2919066 ,"01"
 2886100 , 3106136 ,-220036 , 2449476.2601 , 656659.7399 , 21.14072725405 ,"06/09/2021","41666", 402282 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J482106A100","F","A","M", 2919108 ,"01"
 125700 , 125090.5 , 609.5 , 62973.6691 , 62116.8309 , 49.65751268082 ,"06/09/2021","41681", 402285 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J9091602452","F","A","M", 2919114 ,"01"
 3500 , 3689.5 ,-189.5 , 2255.7617 , 1433.7383 , 38.85996205448 ,"06/09/2021","41681", 402285 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J9011908493","F","A","M", 2919115 ,"01"
 21800 , 28388 ,-6588 , 15441.377 , 12946.623 , 45.60597083275 ,"06/09/2021","41681", 402285 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J1638517010","F","A","M", 2919116 ,"01"
 118792.5 , 118792.5 , 0 , 62244.6673 , 56547.8327 , 47.60219096323 ,"06/09/2021","41684", 402286 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J4641060C30","F","A","M", 2919120 ,"01"
 33600 , 37318 ,-3718 , 24387.8356 , 12930.1644 , 34.64859960341 ,"06/09/2021","41684", 402286 ,"Parts","J","02110","Geita Gold Mining Limited", 4 ,"J9038518021","F","A","M", 2919121 ,"01"
 34800 , 38258 ,-3458 , 24090.4844 , 14167.5156 , 37.03151131789 ,"06/09/2021","41684", 402286 ,"Parts","J","02110","Geita Gold Mining Limited", 4 ,"J9038518022","F","A","M", 2919122 ,"01"
 360000 , 348505 , 11495 , 207673.935 , 140831.065 , 40.41005580982 ,"06/09/2021","41684", 402286 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J0448460120","F","A","M", 2919123 ,"01"
 175800 , 135266 , 40534 , 249035.4858 ,-113769.4858 ,-84.1079693345 ,"06/09/2021","41684", 402286 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J4504469135","F","A","M", 2919124 ,"01"
 148500 , 113152.5 , 35347.5 , 94846.671 , 18305.829 , 16.17801551004 ,"06/09/2021","41684", 402286 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J4504569075","F","A","M", 2919125 ,"01"
 150000 , 144431 , 5569 , 86604.2386 , 57826.7614 , 40.03763831864 ,"06/09/2021","41684", 402286 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J0437160210","F","A","M", 2919126 ,"01"
 199900 , 188963.5 , 10936.5 , 101391.9485 , 87571.5515 , 46.34310409153 ,"06/09/2021","41684", 402286 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J0446660080","F","A","M", 2919127 ,"01"
 41400 , 44767.5 ,-3367.5 , 30053.7608 , 14713.7392 , 32.86701111297 ,"06/09/2021","41684", 402286 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J4870660030","F","A","M", 2919128 ,"01"
 179300 , 173124.5 , 6175.5 , 97564.5744 , 75559.9256 , 43.64484841833 ,"06/09/2021","41685", 402287 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J6786160110","F","A","M", 2919137 ,"01"
 157500 , 173124.5 ,-15624.5 , 102332.4895 , 70792.0105 , 40.89081008176 ,"06/09/2021","41685", 402287 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J6786260110","F","A","M", 2919138 ,"01"
 210000 , 221017.5 ,-11017.5 , 143825.7357 , 77191.7643 , 34.9256345312 ,"06/09/2021","41686", 402288 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J8844035010","F","A","M", 2919139 ,"01"
 68700 , 68596.5 , 103.5 , 33895.964 , 34700.536 , 50.58645266158 ,"06/09/2021","41686", 402288 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J9933211260","F","A","M", 2919140 ,"01"
 93700 , 95880 ,-2180 , 51971.1158 , 43908.8842 , 45.7956656237 ,"06/09/2021","41686", 402288 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J9091602211","F","A","M", 2919141 ,"01"
 857891 , 857891 , 0 , 365293.435 , 492597.565 , 57.41959817739 ,"06/09/2021","41687", 402289 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J887166C400","F","A","M", 2919144 ,"01"
 306200 , 233496 , 72704 , 195679.0942 , 37816.9058 , 16.1959544489 ,"06/09/2021","41688", 402290 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J8522160070","F","A","M", 2919145 ,"01"
 86200 , 127182 ,-40982 , 46293.2836 , 80888.7164 , 63.6007582834 ,"06/09/2021","41688", 402290 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J85212YZZA3","F","A","M", 2919146 ,"01"
 4800 , 6815 ,-2015 , 6444.0632 , 370.9368 , 5.442946441673 ,"06/09/2021","41688", 402290 ,"Parts","J","02110","Geita Gold Mining Limited", 2 ,"J9017608016","F","A","M", 2919147 ,"01"
 150000 , 142128 , 7872 , 92366.1913 , 49761.8087 , 35.01196717044 ,"06/09/2021","41690", 402291 ,"Parts","J","02110","Geita Gold Mining Limited", 1 ,"J0437160070","F","A","M", 2919153 ,"01"
